id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
a1011625-1280-495e-ae86-a9ce791ebede,734.001.788-20,1015.61,54.84,0.00,,Distrito Vitor da Costa,39,Conjunto Lagoa,Dias,PA,Brasil,pago,2025-01-18
07306b0f-c8c0-4da6-ad6e-cf7c84fd1043,320.740.647-70,865.39,99.60,58.53,CUPOM0C5F280B,Avenida Andrade,69,Etelvina Carneiro,Barros,RJ,Brasil,enviado,2024-07-08
fa6e2c0c-8314-4048-9f8d-be61aa82717d,733.255.832-08,678.65,58.56,0.00,,Feira de Peixoto,94,Marilandia,Pastor Alegre,SC,Brasil,pago,2023-07-05
9155b6a4-0f68-48c7-9b97-6f3181bebb54,587.173.463-17,615.88,81.27,0.00,,Colônia Arthur Gabriel Nascimento,82,Canadá,Sá do Norte,GO,Brasil,enviado,2025-04-05
4f47859d-df98-4569-a455-c73b6b550703,181.963.130-26,1228.81,25.01,0.00,,Favela da Cruz,45,Nossa Senhora Aparecida,Martins,ES,Brasil,enviado,2023-12-25
4e98b9e3-5989-47e1-9849-cbba2ab0b8ae,175.251.168-30,370.26,50.02,0.00,,Esplanada de Nogueira,40,Vila Santa Monica 1ª Seção,da Paz das Flores,PA,Brasil,enviado,2024-11-01
aa275ced-3693-4b40-a899-a28f27bb42e6,204.396.231-65,399.49,99.36,0.00,,Loteamento Larissa Aragão,4,Universo,Cardoso,DF,Brasil,pendente,2024-04-05
8021a436-640a-4f23-b10f-d2f8796d0727,259.717.689-60,1417.86,48.57,90.85,CUPOM8FB2D635,Rodovia de Farias,27,Providencia,Fernandes de Correia,MA,Brasil,pendente,2024-01-18
97a04399-bac9-44ea-8482-5e498ac1aa37,728.188.938-50,1268.70,11.34,0.00,,Colônia Campos,5,Vila Pilar,Gonçalves,CE,Brasil,cancelado,2023-07-09
a8fb9dbf-a538-4fcb-a4d8-ae525f07f201,626.161.525-30,722.67,32.00,57.02,CUPOME1360F17,Travessa Mendes,238,Liberdade,Cavalcante,SP,Brasil,entregue,2024-04-09
0b560a4f-249b-4b54-90c8-20d4f6f448e5,540.530.002-06,1472.18,77.86,0.00,,Chácara Benjamim Mendes,20,Camponesa 1ª Seção,Costela,BA,Brasil,enviado,2023-09-02
dd5dbda0-95b5-46b4-b214-1f9a2d61e31d,217.271.893-02,1104.98,12.36,0.00,,Residencial de da Cruz,21,São Benedito,das Neves do Amparo,RO,Brasil,pago,2025-01-01
d84d61d8-af1b-4ca6-b668-f517da145dd7,466.005.976-88,1474.78,29.98,0.00,,Estação de Gomes,256,Marieta 3ª Seção,Vargas de Pinto,MA,Brasil,pendente,2024-12-19
65fe2155-e8b0-41dd-9b98-f68ae3e756cd,951.270.885-37,1603.92,77.78,0.00,,Conjunto de Lima,35,Santa Tereza,da Mota,MT,Brasil,enviado,2024-11-09
47fc3f6f-0ad1-4c38-975d-121e082b3cdb,490.196.845-59,1555.36,31.34,0.00,,Distrito Liz Sampaio,80,Vila Nova,das Neves da Praia,RJ,Brasil,cancelado,2024-06-02
a94ccdc5-9eea-437a-873b-782c9cafc064,128.715.837-20,458.15,25.56,38.84,CUPOMD1596FDF,Morro Andrade,96,Vila Novo São Lucas,Aparecida,PA,Brasil,cancelado,2024-06-02
fcb0a687-9f6d-45df-9812-2aaf03c12774,059.676.003-60,329.50,5.02,0.00,,Feira Alexia da Cruz,398,Vila Sumaré,Farias Alegre,RO,Brasil,pendente,2024-09-03
f07c18d7-b7f0-40b5-ba6f-4bc570909b82,222.977.353-03,317.10,45.41,0.00,,Distrito Cassiano,63,Caiçara - Adelaide,Macedo da Prata,MG,Brasil,entregue,2023-08-17
2adf12f1-e2d1-43e9-9d84-43f684bc56dd,578.379.124-81,639.99,27.87,0.00,,Travessa Anthony Peixoto,626,Vila Santa Rosa,Sousa,BA,Brasil,entregue,2025-04-29
a10c1e80-f9b1-4a08-9c56-27d2abd127c1,182.027.199-54,1559.14,38.72,0.00,,Morro Mendonça,95,Paulo Vi,Azevedo do Sul,AL,Brasil,cancelado,2025-05-24
d59d3755-b5b4-46ec-bf06-021ff7771877,999.503.037-65,1084.84,85.01,0.00,,Sítio Mathias Monteiro,539,Jaraguá,Pimenta da Praia,ES,Brasil,pago,2024-01-08
bcbece1c-a325-4cc2-ae52-4e8d68a3cfd0,791.854.358-22,1437.13,58.25,0.00,,Viela de Cassiano,6,Santo Antônio,Montenegro,RS,Brasil,entregue,2024-02-22
68ae8a30-2967-4e22-9a14-3cf2a13a17b9,922.501.485-35,1386.47,46.36,0.00,,Aeroporto Júlia da Luz,68,Nova Cachoeirinha,da Luz da Prata,ES,Brasil,enviado,2023-10-19
a5f7b408-64a9-49bf-b92c-9899c60bff3a,858.983.909-83,99.33,49.28,0.00,,Aeroporto da Rocha,7,Inconfidência,Ferreira das Flores,PI,Brasil,enviado,2023-10-31
0cf597c4-1a05-49c7-ba99-9bd2cb7eef1b,123.783.262-78,466.87,99.80,0.00,,Vila Barros,36,Madri,Gomes,RR,Brasil,pago,2023-07-18
bfa8b874-8b05-419a-8908-80aaa2594e42,734.439.965-99,779.70,99.57,0.00,,Feira da Rosa,71,Jaqueline,Sampaio,AL,Brasil,pago,2025-02-01
b67d7feb-ca99-4a33-a3a8-38c05a3d017a,899.783.465-70,753.93,36.20,103.99,CUPOMFDB6B450,Área Vargas,31,Vila Dos Anjos,Brito de Vieira,AP,Brasil,enviado,2024-09-08
05e29b20-2758-491d-88c2-7656867010af,346.408.979-02,1030.45,66.49,93.72,CUPOMB0BB8C93,Via de Silveira,262,Pousada Santo Antonio,Casa Grande do Galho,PR,Brasil,entregue,2024-10-01
c1f25adc-46eb-4d60-baaf-93a6724626ee,372.573.721-66,135.64,29.04,0.00,,Trevo Nathan Rezende,61,Alto Das Antenas,Macedo,RN,Brasil,pendente,2023-09-21
fc29d59d-fc23-4ce8-b0f2-70e9b759081c,676.929.426-49,1655.49,93.12,0.00,,Estrada de das Neves,537,Madre Gertrudes,Aragão do Norte,PB,Brasil,cancelado,2025-02-04
e587c6d2-b6fd-4327-9720-93ebfff90912,752.055.477-00,1006.09,88.12,0.00,,Praça de Martins,8,Anchieta,Cassiano do Oeste,PA,Brasil,cancelado,2024-09-14
bf98492d-8082-4b29-b12d-4d0014ce118d,764.428.096-96,124.48,19.55,22.92,CUPOM76149CEB,Fazenda Gonçalves,34,Vitoria,Castro,AC,Brasil,pago,2025-04-19
49f79c8d-b481-4bc7-b4a7-47f642ddf125,652.863.145-20,211.51,16.35,0.00,,Conjunto de Andrade,139,Vila Copacabana,Pastor das Flores,MT,Brasil,entregue,2023-07-15
cd20b68b-3434-47d4-aa16-efd2fefb4659,639.619.860-43,662.76,31.36,0.00,,Travessa Nunes,98,Marmiteiros,Azevedo,MA,Brasil,pago,2024-04-28
2fcbde11-6991-4f9d-bf72-117501163afb,971.691.747-84,698.70,90.47,0.00,,Trevo Gomes,54,Cabana Do Pai Tomás,Oliveira,AM,Brasil,pago,2023-09-01
7f6ba28e-6c1f-420a-a1b2-bac43f9f5a82,953.038.424-41,1458.16,6.35,0.00,,Núcleo de Rezende,7,Concórdia,Marques de Pereira,BA,Brasil,entregue,2024-08-16
c3f3c0e7-37cb-42a1-90a9-906994f35810,218.284.200-07,1683.55,11.17,0.00,,Núcleo de da Costa,9,Fazendinha,Andrade,ES,Brasil,cancelado,2024-05-08
92171b3d-efd1-48d8-bcc1-35d2a1a0764b,426.084.568-85,1471.47,31.17,171.44,CUPOME0AE6DDA,Largo Azevedo,4,Vila Jardim Montanhes,Rodrigues de Moreira,SP,Brasil,pago,2023-12-13
e7f6f415-215a-403c-b752-5fd588de08b9,340.297.246-40,848.04,85.00,0.00,,Sítio Giovanna Abreu,2,Vila Sesc,Cavalcanti,MG,Brasil,pendente,2024-07-21
833c01de-491f-45b8-8fc2-ecd193a86959,621.039.075-68,583.84,37.44,0.00,,Lagoa Lorena Cardoso,23,São Lucas,Pacheco da Serra,AL,Brasil,cancelado,2024-11-12
ab71cf76-fb50-4c82-913c-4a6f44de2725,611.377.795-13,1154.07,16.04,0.00,,Jardim Almeida,5,Vila Dos Anjos,Vieira Grande,MG,Brasil,pendente,2023-11-10
65d2e065-963d-4007-a862-fc0ad15a56bd,690.513.205-23,1472.62,96.75,204.21,CUPOM93795A3E,Esplanada Martins,5,Solimoes,Fonseca,PA,Brasil,pago,2025-05-15
088828a7-f444-425c-9d3c-4f4b9d0c20a1,085.378.246-38,474.18,12.72,0.00,,Ladeira Marcos Vinicius da Rosa,94,São Luiz,Vasconcelos,ES,Brasil,pago,2023-10-25
c3b2b6a6-eaec-4a64-84e6-7e061ada3720,607.642.047-82,1682.75,90.64,0.00,,Avenida Henrique Rocha,4,Novo Das Industrias,Leão,MT,Brasil,pago,2025-03-03
8fb1cab7-82bf-4511-9383-f789518b7fee,180.059.597-47,655.45,32.27,0.00,,Estrada Maria Helena Vasconcelos,7,Horto Florestal,Cardoso,TO,Brasil,enviado,2023-08-16
0d844044-949c-4573-8423-879b68979038,139.355.997-10,1151.83,84.35,0.00,,Chácara de Ramos,88,Vila Cloris,Rocha,PI,Brasil,enviado,2024-06-19
28c85207-92ec-4e69-902f-2de1bffce1e8,975.662.412-42,395.37,71.27,0.00,,Lagoa de da Costa,89,Vila Paris,Fernandes,AL,Brasil,enviado,2023-12-05
97251959-99c2-47a5-9614-4909c793c50b,940.080.042-93,1005.28,38.14,0.00,,Fazenda Sá,1,Maria Virgínia,Sá,MA,Brasil,cancelado,2023-09-08
941d9507-1138-4b4c-a8ae-8da6dc5fb280,681.125.345-29,1667.53,21.20,0.00,,Favela de Rios,8,Europa,Souza,BA,Brasil,cancelado,2023-09-04
8034c528-2e1c-41be-aa82-989fde316e4d,352.596.974-07,353.62,99.41,0.00,,Vereda Leandro Moraes,8,Granja De Freitas,Carvalho,AC,Brasil,entregue,2025-01-24
5dd75bb4-7279-4b19-aca1-56fb02a638a8,423.270.949-76,1309.72,32.43,0.00,,Viela de Novais,70,Olaria,Carvalho de Machado,CE,Brasil,enviado,2025-05-20
c6f7e764-4a14-4b19-af0e-dfd44a6d571e,673.514.765-54,1125.64,30.55,0.00,,Feira Silveira,69,Vila São Paulo,Pereira de Guerra,SC,Brasil,cancelado,2023-09-12
5716e8fc-ba91-4df9-8b6e-cdb565465de6,960.121.137-25,553.52,7.99,0.00,,Trecho Lima,10,Nova Granada,Rezende,MT,Brasil,pendente,2023-12-20
48d6c260-c65e-435f-878e-3afe95703598,786.624.686-10,1333.75,60.75,94.66,CUPOMC948DF2B,Estrada de Lopes,71,Pedreira Padro Lopes,da Costa da Serra,GO,Brasil,enviado,2023-12-01
b5e6afeb-73a1-47fe-ad5a-eef13b1ac743,859.461.330-69,786.92,8.22,0.00,,Favela Arthur Miguel da Cruz,42,Vila São Geraldo,Borges,AM,Brasil,pendente,2024-02-07
dfc22322-4c29-48a2-bb04-91ef05432bdb,091.322.161-96,1745.19,36.80,197.57,CUPOME23FF50B,Estação de Souza,483,Floresta,Nascimento,RS,Brasil,pendente,2025-01-07
3a656476-4eda-4bb7-936b-6f584bccabcf,444.871.617-98,1830.64,49.35,0.00,,Residencial Santos,85,Paquetá,Camargo,PB,Brasil,pago,2024-04-14
807c7bb2-a4a8-4cda-a46d-8281b6140a06,685.159.368-29,906.07,61.39,0.00,,Distrito Cavalcante,44,Sagrada Família,Marques Paulista,SC,Brasil,entregue,2023-11-29
364b884b-48b7-4fad-8a18-7fece1275969,579.934.598-55,973.47,73.72,0.00,,Recanto de Moraes,10,Ouro Preto,Mendes,AP,Brasil,cancelado,2025-03-30
c612bb95-3035-4b40-b9d0-34101f5f27a2,067.569.122-36,990.99,8.81,0.00,,Favela Rafaela Nogueira,5,Horto Florestal,Brito,PR,Brasil,pago,2024-11-07
cf35c91e-620d-43a6-a61c-4a4b2c7f7514,130.517.304-11,260.32,30.59,0.00,,Jardim Yuri Siqueira,105,Lajedo,da Mota,PB,Brasil,cancelado,2025-05-16
d2cfad43-f32a-4d80-8557-09bea0a8c466,924.959.666-70,1206.50,33.56,90.44,CUPOMEA7860BC,Residencial Raquel Ribeiro,7,Vila Nossa Senhora Do Rosário,da Conceição,RJ,Brasil,cancelado,2024-09-16
06607442-aba1-4871-8ad1-9ca9ddd87d87,181.589.566-49,437.00,76.43,0.00,,Rua de da Conceição,9,Andiroba,Ferreira de Minas,GO,Brasil,pago,2025-01-09
c8e28f99-bdd8-47b3-82c9-3de5dd3c08a7,435.802.440-86,1587.71,80.32,100.91,CUPOM176FE5C3,Vila Mendes,9,Mantiqueira,Fonseca,DF,Brasil,pago,2025-02-25
44c31352-4679-4b15-b066-8c01e72dca9f,795.387.365-51,944.49,19.01,47.34,CUPOM66A85373,Ladeira Ribeiro,77,Flavio De Oliveira,Vargas,TO,Brasil,pago,2024-04-06
7d0e7c6d-f2a2-4467-84ee-12889cf14643,745.300.659-16,649.68,46.47,116.07,CUPOM236CECC6,Condomínio Isaac Teixeira,89,Goiania,Gonçalves do Sul,GO,Brasil,pago,2024-04-25
d31fd57f-7cfb-4759-8bee-bf287c54b9ca,792.811.947-99,1385.19,40.55,0.00,,Avenida Albuquerque,405,Buraco Quente,da Paz do Amparo,DF,Brasil,entregue,2023-09-27
d5f2d841-2c64-45e7-aab0-15f47703f1e9,377.681.227-25,722.19,70.24,0.00,,Trevo de Machado,94,Camargos,Aragão do Campo,RN,Brasil,pago,2025-02-10
0eb76f3c-1646-44f7-971a-9641f001482b,630.245.871-62,1353.45,72.09,0.00,,Lago Matheus Peixoto,72,Boa Esperança,Duarte,AP,Brasil,pendente,2024-04-09
d2da0496-91c3-425d-bd06-c96d84282448,963.045.073-15,300.58,17.68,0.00,,Praia Pedro Lucas Fernandes,89,Cardoso,Campos das Flores,BA,Brasil,enviado,2024-10-25
9aca4915-0a9e-45ee-a9dd-a31e415ab654,261.658.314-74,1648.59,45.34,0.00,,Residencial Maria Luísa Pires,2,Vista Do Sol,Farias,CE,Brasil,entregue,2024-09-18
15e1e9bf-88f9-41ce-a34c-1c7feabb534b,040.975.531-14,189.73,75.34,0.00,,Viela Manuella Martins,53,São Benedito,Oliveira de Goiás,MT,Brasil,cancelado,2024-08-06
228931a2-7ae6-4f82-b2f1-9131e747e7f8,742.003.910-97,482.30,77.95,0.00,,Lagoa João Lucas Pimenta,200,Novo Glória,Ribeiro do Galho,SE,Brasil,enviado,2023-06-18
96d8d7df-5398-4ef3-a87b-fb958f513aa2,132.731.777-14,712.71,63.00,0.00,,Quadra Josué Cavalcanti,14,Vista Alegre,da Mota de da Cunha,MT,Brasil,entregue,2023-09-02
b42bffc6-9c79-4043-b411-3c7cc823047f,969.279.964-51,1308.88,25.07,102.35,CUPOMF536F3F8,Trevo Emanuel Costela,340,Planalto,Rezende Verde,AL,Brasil,entregue,2023-10-06
1190ce05-3010-47cc-8e85-4d256a03e035,797.768.153-05,712.19,45.44,0.00,,Travessa de Souza,32,Nova Suíça,Vargas do Galho,AP,Brasil,enviado,2023-08-29
88d35a89-a145-4f5c-8f06-102027135743,838.544.804-41,804.29,8.31,0.00,,Trecho Dias,685,Tres Marias,Aragão,GO,Brasil,entregue,2025-03-01
55f90c43-0a0b-4a61-a056-a8026b171e40,938.966.406-53,368.91,84.25,0.00,,Área Machado,83,Floresta,Porto,DF,Brasil,entregue,2024-10-09
df42f817-abf3-4aa8-8d73-efc18a9fba5b,487.919.355-51,725.26,67.31,0.00,,Quadra da Costa,87,União,Rios,RO,Brasil,entregue,2025-03-19
4a4378f0-3447-4b88-a794-7d569a094055,201.398.936-26,363.72,70.20,45.85,CUPOM7E792199,Aeroporto Cassiano,62,Vista Alegre,Sales Grande,AC,Brasil,pendente,2023-08-02
c0f24b66-baf5-4605-a7b4-e577c7bba396,496.276.942-54,1324.94,45.13,0.00,,Residencial de Ramos,36,Maravilha,Jesus,PR,Brasil,pendente,2024-03-11
1755a0c8-70e4-4174-b36f-ffdf038eeb64,935.568.756-93,878.71,16.02,0.00,,Colônia Olívia Fonseca,11,Minas Caixa,Ferreira da Praia,SC,Brasil,entregue,2024-01-13
edc5556b-9f3d-4dea-84f5-c01eca40e723,843.533.478-59,777.01,36.83,0.00,,Vereda Caio Melo,74,Biquinhas,Oliveira do Norte,DF,Brasil,cancelado,2025-05-25
65425db9-c65f-4e2e-8d60-65470f15c8a4,155.115.380-03,267.76,77.16,30.42,CUPOMF643CFDD,Vale de da Luz,90,Parque São José,Garcia,PR,Brasil,pendente,2023-09-01
a4e80490-6de6-49b0-9071-2432da046d56,756.192.431-64,63.57,72.22,0.00,,Praça Ana Clara da Rosa,73,Cabana Do Pai Tomás,Azevedo,ES,Brasil,enviado,2023-11-10
f799d0e4-de42-4ac5-93a5-6a44cc6a11e7,959.982.639-21,1054.05,87.86,0.00,,Setor de Castro,385,Mirante,Cavalcante,TO,Brasil,entregue,2025-04-06
05ff9602-94a3-4e25-9eb8-e53622a55c11,715.703.466-84,956.29,48.72,172.31,CUPOM47FC40D6,Núcleo Cunha,705,Araguaia,Pacheco,RO,Brasil,pendente,2024-08-25
b78fecdf-2312-42cd-84d1-14fe05b795e8,792.317.072-28,1388.46,37.06,0.00,,Estação Oliveira,911,Santo Agostinho,Campos,AC,Brasil,enviado,2024-01-12
91510769-9b2f-4a4a-9de0-11a5e84c3ff8,988.853.000-10,1108.36,6.66,114.75,CUPOMB411C3FE,Parque de Nascimento,12,Vila Nova,Vasconcelos do Oeste,TO,Brasil,enviado,2023-09-28
d012645b-f9df-49bf-a71c-94c1b7acfc04,952.324.219-01,1290.17,38.94,0.00,,Trevo Anthony Gabriel Moraes,33,Vila Oeste,Costela Alegre,RR,Brasil,pendente,2025-03-03
efce9926-de20-4648-93e8-edf27e6d12da,791.417.847-44,1490.43,12.98,0.00,,Praia Giovanna Sá,68,Cabana Do Pai Tomás,Pacheco,AP,Brasil,pendente,2023-08-20
807ae5df-a68c-4968-9f5c-659c680f972d,905.996.507-62,1467.24,45.95,0.00,,Viaduto Cauã Farias,607,Santa Rita De Cássia,da Conceição de da Rocha,CE,Brasil,enviado,2025-02-01
bc1bc105-914b-4aa2-92b1-f590517ee443,691.109.474-34,1945.11,28.19,0.00,,Rua Maysa Cavalcanti,68,Ribeiro De Abreu,Sampaio da Praia,SC,Brasil,cancelado,2024-12-08
04bf7d77-4b26-497f-b8b4-86d07fd61500,696.681.687-46,943.92,18.94,99.98,CUPOM99A0A7B8,Ladeira de Viana,22,Conjunto Paulo Vi,Peixoto,AP,Brasil,pendente,2023-10-19
52ff603a-789b-4ffb-b16f-899ee65e7168,501.788.204-93,1049.63,37.09,0.00,,Avenida de Aragão,2,Paraíso,Casa Grande,PR,Brasil,enviado,2024-06-05
13ef87c9-f0ab-4920-8e7b-2995011bdc83,468.985.083-33,831.44,73.55,134.71,CUPOM27C171E3,Parque de Silva,81,Capitão Eduardo,Brito,TO,Brasil,pendente,2023-11-08
e80c5abe-7663-4082-b3af-1df29769e398,418.284.161-39,1932.06,59.24,0.00,,Estrada de Cassiano,7,Conjunto Califórnia Ii,Peixoto,SP,Brasil,enviado,2023-12-24
32fb4024-ee7d-4563-a185-79f45474e3d4,954.661.871-51,1101.36,70.95,0.00,,Estação de Santos,50,Dona Clara,Rodrigues,GO,Brasil,pendente,2024-02-15
35cface4-4602-4f45-81a8-925e95d73c9b,990.266.214-30,1168.01,93.87,0.00,,Vale de Cunha,36,Vila Da Luz,Cavalcanti de Ribeiro,RR,Brasil,enviado,2024-03-04
ecb987c6-99db-46b3-89a0-fde77f14a941,563.210.138-75,589.86,62.44,0.00,,Vila Henry Cavalcanti,10,Vila Ecológica,Nascimento,PI,Brasil,pago,2025-03-08
d0604b82-bc45-45fa-8442-98506b7a900b,810.748.327-50,581.72,6.78,0.00,,Fazenda Carolina Macedo,297,Comiteco,Nunes das Flores,PI,Brasil,entregue,2024-02-23
f179fdef-ea15-4983-abd6-4d01e795fc2e,026.733.063-17,585.80,80.07,0.00,,Alameda Bella Pacheco,51,Jonas Veiga,Silveira de Teixeira,RN,Brasil,enviado,2023-12-08
5ad954b5-a519-4968-b52e-f2f8a7485f2e,501.530.383-20,481.58,11.05,47.53,CUPOMBE87394D,Quadra Josué Santos,3,Nova Cachoeirinha,Jesus das Pedras,RO,Brasil,enviado,2024-02-15
7819db3f-bae3-42b6-b645-9ad026335d5c,780.696.838-38,1662.60,65.30,0.00,,Colônia de Lima,22,Copacabana,da Mota Paulista,SE,Brasil,enviado,2024-11-21
f8a4945f-1f25-4672-ab3b-7fd780326eda,735.639.807-88,808.63,6.19,0.00,,Condomínio Gustavo Henrique Barros,27,Vila Independencia 3ª Seção,Vieira,SP,Brasil,enviado,2025-04-04
3e9092dd-879a-49bb-941b-26f4c69ecaba,001.720.585-36,725.41,48.89,0.00,,Estrada de Almeida,69,Ermelinda,Andrade,TO,Brasil,entregue,2025-03-07
7381f9ad-3e26-4b5a-8252-42edb236d404,031.078.780-84,1087.87,43.28,118.04,CUPOMDE9607AE,Recanto Sampaio,52,Milionario,Porto das Flores,MG,Brasil,cancelado,2025-05-30
af85f916-14ea-498b-8e52-41c16084d38f,470.836.010-81,1281.20,37.80,0.00,,Passarela de Cassiano,62,Marçola,Lima,MA,Brasil,pago,2024-02-11
4d1b987c-fb45-47d2-b363-7cb2d3da46dd,772.412.331-44,769.92,34.96,0.00,,Rodovia Maria Fernanda Borges,87,São Geraldo,Campos de da Luz,RO,Brasil,entregue,2025-04-28
c515fdc4-ddbf-4c1e-acb8-3c97e0cfca4e,999.878.862-97,354.01,64.31,0.00,,Lago Novais,9,Minas Caixa,da Paz de Barros,RR,Brasil,cancelado,2024-08-28
47786141-2799-4655-8562-1c2c4c2cff78,036.927.601-41,860.02,76.38,0.00,,Esplanada Manuela Freitas,104,Havaí,Barros de Minas,AC,Brasil,enviado,2024-09-30
768b16ae-502b-4a57-ad62-23c4d5d2117d,644.017.400-77,1500.90,40.65,0.00,,Praia Cassiano,33,Vila São Gabriel Jacui,Araújo do Sul,AL,Brasil,cancelado,2023-12-29
c8a6b028-8a62-4ee7-8810-8c6f9119d6a7,970.926.720-66,787.94,16.73,0.00,,Vila Rael Machado,77,Nossa Senhora Da Conceição,Moura,PI,Brasil,entregue,2023-12-16
d7778040-d435-4662-8847-8224a84487d7,500.411.093-70,462.05,87.16,43.16,CUPOM54F0E51B,Jardim de Montenegro,81,Serra Do Curral,Santos,SE,Brasil,entregue,2024-06-07
638fd3b6-2ad4-484d-be76-e7afcbb3943e,571.234.666-34,846.61,44.73,0.00,,Sítio Sara Caldeira,6,Maravilha,da Paz,PE,Brasil,cancelado,2023-11-11
d92527d9-8dce-412c-b94a-02809a62bf3d,446.558.525-08,672.84,15.04,0.00,,Chácara Olívia Marques,8,Capitão Eduardo,Monteiro da Prata,DF,Brasil,enviado,2023-09-01
90d602cb-46dc-43af-913f-0335d20a0f22,681.427.813-91,1094.47,86.61,0.00,,Trevo Gabriel da Mota,9,Jatobá,Gomes,MT,Brasil,entregue,2024-09-14
76995ee8-276d-4328-b32d-1e38dbd41a90,952.433.639-40,608.25,19.91,0.00,,Praia Bruna Lopes,34,Vila Madre Gertrudes 3ª Seção,Barbosa,SC,Brasil,pago,2023-12-19
826c3fce-5dde-4386-bfa6-48196c3359d8,436.155.599-71,612.40,36.74,0.00,,Loteamento de Leão,12,Vila São Francisco,Gomes da Mata,TO,Brasil,entregue,2024-01-20
e3764084-6d00-45de-9ce5-6f58b0f0c32e,614.352.736-98,1382.54,44.72,189.44,CUPOMFA9A2970,Área Ryan Macedo,93,Vila Santa Monica 2ª Seção,Carvalho,MS,Brasil,entregue,2025-05-14
27ca3d14-aa11-4b14-ad45-52ad385c68dd,070.225.618-48,418.31,62.92,34.98,CUPOME54C4960,Ladeira Brito,191,Cabana Do Pai Tomás,Rios,AL,Brasil,cancelado,2025-02-14
a9908c07-7fef-4ed0-a285-919b60f985f2,380.960.452-04,1219.16,94.82,0.00,,Jardim Luiz Felipe Rios,596,Conjunto Taquaril,Abreu dos Dourados,RS,Brasil,enviado,2023-12-27
a8d8cff7-cc43-40f6-ba9f-0b05fe9de743,833.458.362-63,537.38,49.83,0.00,,Condomínio de Teixeira,96,Zilah Sposito,Siqueira de Pinto,RO,Brasil,pendente,2023-06-07
24323408-2d6b-4319-ba18-07d82b5c951b,057.147.960-47,94.30,80.04,0.00,,Recanto Heloísa Lima,30,Taquaril,Campos de Goiás,AC,Brasil,entregue,2023-12-24
38eac48d-0837-49aa-b334-61c10bfeaefb,888.905.878-99,1047.10,48.49,195.79,CUPOM78294CDB,Campo Mirella Casa Grande,8,Barreiro,Barbosa das Flores,AC,Brasil,pago,2025-01-13
226a3f3b-ac69-4ea3-9daa-350228a0dbe3,063.234.680-50,970.73,23.98,0.00,,Quadra Luiz Otávio da Luz,83,Jardim São José,da Rocha de Vasconcelos,RO,Brasil,pago,2025-03-16
2bebec1c-80df-48c3-89f9-b671601397b6,538.188.729-73,176.39,48.62,24.10,CUPOM75D49904,Viaduto Silva,987,Andiroba,Cavalcante,TO,Brasil,cancelado,2024-07-05
7f7278a5-0cdc-4d5f-b398-fb357050020c,670.447.331-99,1979.94,97.42,0.00,,Estrada de Cirino,867,São Bento,Aragão da Serra,MS,Brasil,cancelado,2023-06-01
8cfccd19-9747-44b5-bda0-f021e042192a,332.002.849-34,1617.19,87.85,0.00,,Residencial de Pacheco,26,Santo André,Macedo,RO,Brasil,pago,2023-08-31
a348790b-13e6-476d-82cd-50194beec892,680.544.782-22,951.31,5.65,0.00,,Largo de Pastor,9,Confisco,Araújo,AP,Brasil,pendente,2024-11-13
59a45c0c-832a-411c-909e-8b06f825a5d3,135.754.943-47,1740.77,86.91,0.00,,Aeroporto Jesus,97,Monsenhor Messias,Borges de Goiás,AC,Brasil,pendente,2025-02-25
5a61fcc1-06dd-4261-b425-c5cb0ea05491,968.895.041-70,1917.27,56.05,0.00,,Esplanada Ryan Casa Grande,2,Baleia,Carvalho da Prata,SE,Brasil,cancelado,2024-07-11
c9459ee9-7cb0-4e76-8927-1c5ad17b5c4d,674.944.153-34,1443.79,83.64,0.00,,Esplanada Freitas,9,Vila Piratininga,Ramos de Marques,TO,Brasil,pendente,2023-09-29
564b4229-21c3-4c51-a6c8-292d083de638,407.666.164-03,1632.74,73.89,0.00,,Largo Leonardo Moreira,67,João Pinheiro,Cunha da Mata,DF,Brasil,pendente,2025-05-01
43506400-a3d7-4960-b3e4-32c79d2a0607,818.072.097-24,828.89,64.78,0.00,,Passarela Thales da Cunha,48,Aeroporto,Jesus Paulista,MA,Brasil,entregue,2023-12-05
81df1292-54f8-45af-8c6e-b0d8304f6f5e,198.864.450-70,1585.48,77.00,280.73,CUPOMFA64C772,Quadra de Lima,75,Unidas,Vasconcelos,RJ,Brasil,cancelado,2023-08-14
da56ecf8-0e02-4479-966b-a2a7dd837748,267.120.638-70,1457.89,67.37,0.00,,Estação Luna Cardoso,5,Conjunto Celso Machado,Silva,PE,Brasil,pago,2024-10-10
72a12922-6554-4587-b8db-ae13da82814e,902.736.803-55,1601.33,14.23,0.00,,Morro Novais,96,Araguaia,Costa,AM,Brasil,pendente,2024-06-22
2ca27004-1066-44c6-a5cb-a8234233924e,637.780.163-53,1803.43,28.25,0.00,,Jardim de Monteiro,12,Chácara Leonina,Garcia do Sul,MT,Brasil,enviado,2023-10-25
3940d6ef-1e0c-47d2-a68c-11b4eb2cb059,640.917.113-37,625.82,79.80,0.00,,Viela de Cavalcante,94,Vila Nova Cachoeirinha 3ª Seção,da Mota,BA,Brasil,enviado,2025-04-21
